"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"1656570124","","","","","2009-04-30 05:11:09 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","http://doihavepigflu.com/"
"1650901187","","","","","2009-04-29 17:45:02 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","Apparently PHP function names are case insensitive while variable names are case sensitive? Founder explains why - http://bit.ly/qtdhY"
"1634422158","","","","","2009-04-28 00:49:58 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","Now rocking cupcake."
"1614216587","","","","","2009-04-25 17:47:41 +0000","<a href=""http://twidroid.com"" rel=""nofollow"">twidroid</a>","Major garage sale SUCCESS!"
"1608150272","","","","","2009-04-24 22:33:53 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","Awesome collection of source code comments: http://bit.ly/3i6xl"
"1606345154","","","","","2009-04-24 18:57:19 +0000","<a href=""http://twidroid.com"" rel=""nofollow"">twidroid</a>","Saw an R8 on the way to work... bad picture of an awesome car. http://short.to/5yk2"
"1595677563","","","","","2009-04-23 16:54:51 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","Got my tickets to Outside Lands. It's going to be so awesome."
"1575007225","1572921942","759249","","","2009-04-21 13:54:03 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@deaneckles It was cause @SashaL was jealous, wasn't she :)"
"1567584959","","","","","2009-04-20 18:19:25 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","Cal triathlon takes national championship! Go Bears! http://bit.ly/OAAzv"
"1562222370","","","","","2009-04-20 02:28:08 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","Romantic dining outside with @deaneckles"
"1560644971","","","","","2009-04-19 21:18:13 +0000","<a href=""http://twidroid.com"" rel=""nofollow"">twidroid</a>","Flat tires suck. Especially when cycling across the bay."
"1559051745","","","","","2009-04-19 17:07:35 +0000","<a href=""http://twidroid.com"" rel=""nofollow"">twidroid</a>","Beautiful morning. Farmers market, veggies, huevos rancheros and scootering."
"1553449287","","","","","2009-04-18 21:17:50 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","At the Gigantes game with @joedrisc. Beat the DBacks!"
"1547198408","","","","","2009-04-18 00:50:04 +0000","<a href=""http://twidroid.com"" rel=""nofollow"">twidroid</a>","Getting a private tour at a brewery in downtown Sacramento."
"1545742508","","","","","2009-04-17 21:24:42 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","Really cool stop motion video:  http://bit.ly/MzlOn"
"1539134209","","","","","2009-04-17 03:08:59 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","Long day. Work, swimming, colloquium, work, #crossfit, work. Tired, but excited for the brewery tour tomorrow!"
"1529932755","1529339092","10200322","","","2009-04-16 00:59:06 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@amdavidson Check out a mockup a friend sent me as a proposed response to the billboards. Even more awesome:  http://bit.ly/1ddun"
"1526662005","","","","","2009-04-15 17:06:05 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","Best billboard banter ever:  http://bit.ly/ucGh5"
"1518999386","","","","","2009-04-14 19:20:23 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","Totally bummed that Wildflower's Olympic course is on Sunday instead of Saturday! How am I supposed to party hard on Saturday now?"
"1514104423","1513877514","10200322","","","2009-04-14 03:16:13 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@amdavidson nice. I'd really like an ultra-wide too."
"1513559102","","10200322","","","2009-04-14 01:52:08 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@amdavidson what lens?"
"1505863000","","","","","2009-04-12 23:52:48 +0000","<a href=""http://twidroid.com"" rel=""nofollow"">twidroid</a>","Dear highway 5 drivers: Slower Traffic Keep Right"
"1497764489","","","","","2009-04-11 16:46:15 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","Surfing."
"1495922135","","","","","2009-04-11 07:14:33 +0000","<a href=""http://twidroid.com"" rel=""nofollow"">twidroid</a>","Made it to Santa Monica"
"1488555761","","","","","2009-04-10 04:42:14 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","Any suggestions for good podcasts to listen to on my drive to LA tomorrow?"
"1481704723","","","","","2009-04-09 05:14:30 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","Work, swimming, work, climbing and Scrubs. Busy day."
"1480466900","1480296886","14268428","","","2009-04-09 01:04:12 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@tomeckles is the photo posted anywhere so I can check it out?"
"1465907367","","","","","2009-04-06 22:55:23 +0000","web","Just renewed my Cal Football season tickets. Go Bears!"
