"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"97147023672881153","97146717299941376","15161274","","","2011-07-30 03:30:30 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@brettkopf We use a django app that is similar: http://t.co/eh6K6Ut and it is free too","http://readthedocs.org/docs/sentry/en/latest/"
"96674546433785856","","","96668148857704448","972651","2011-07-28 20:13:02 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @mashable: Arrested Development Movie a Go ? Again - http://on.mash.to/oe9u9k"
"96265692785029120","","","96217685666439168","96738801","2011-07-27 17:08:24 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RT @OctoberJones: I'm on the train. This safety poster worries me http://t.co/4nnH8uK","http://twitpic.com/5wntuh"
"95965274804719616","","","95917267639996416","48797251","2011-07-26 21:14:39 +0000","web","RT @OldSpice: .@Aykis16 wrote: ""If Old Spice Guy ended the NFL lockout, can New Old Spice Guy Fabio please end the NBA lockout?"" http:// ..."
"95739934572412928","","","95739891245252608","223638132","2011-07-26 06:19:13 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RT @educreations: Just two more days until we launch our closed beta! Be sure to sign up for a spot in the beta - educreations.com #edtech"
"95732830792974336","","","","","2011-07-26 05:51:00 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Just two more days til we launch our closed beta! Be sure to sign up for a spot in the beta - http://t.co/tWk75mp","http://www.educreations.com/"
"94875119058563072","","","","","2011-07-23 21:02:45 +0000","<a href=""http://flickr.com/services/twitter/"" rel=""nofollow"">Flickr</a>","Pictures from Oakland Docks last weekend http://flic.kr/s/aHsjvo2fna"
"94203741208723456","","19261045","","","2011-07-22 00:34:56 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@ConDri enjoy this http://t.co/OS26Dkj","http://www.iywib.com/birds_with_arms.php"
"94138990915108864","","","","","2011-07-21 20:17:39 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Russia classifies beer as alcoholic. Until now anything with less than 10% abv in Russia was considered a foodstuff http://t.co/hTNiWzz","http://www.bbc.co.uk/news/world-europe-14232970"
"94138202524364800","","","94112979221626883","710563","2011-07-21 20:14:31 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RT @ccgus: I have a feeling the next This American Life is going to be very very popular among iOS/Mac indie devs: http://t.co/bHJdP95 ( ...","http://flyingmeat.s3.amazonaws.com/misc/tal-patents.mp3"
"93431056610508800","93429084574588929","14473864","","","2011-07-19 21:24:34 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@alexras hahaha. good work."
"93412721860689921","","","","","2011-07-19 20:11:43 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","I can't even believe this is being discussed...

http://t.co/pBsoZ73

Just use Python.","http://redmine.ruby-lang.org/issues/5054"
"93410856745975809","","","93345755439448064","14635493","2011-07-19 20:04:18 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RT @alex_gaynor: The language you choose effects not only the code you write, but who writes your code.  Try not to forget that."
"93189113804623872","93186022313177089","318864915","","","2011-07-19 05:23:10 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@thescottage yeah, but how many filesorts is that query going to produce?"
"93134512975921153","93119553034395651","28425440","","","2011-07-19 01:46:12 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@Crohnology gluten based foods so far for me."
"93068580106682368","93052287253086208","10200322","","","2011-07-18 21:24:13 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@amdavidson the kindle is awesome. really well designed for one purpose - reading"
"93068323457204226","","","93039849820524544","8521542","2011-07-18 21:23:12 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RT @SF_Giants: #YouKnowYoureADodgerFanWhen your rivals are on Showtime and your team is on TMZ. #SFGiants"
"92682979930935296","92682730852200448","49887122","","","2011-07-17 19:51:59 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>",". @kazuomatsu Thats because @alexmorgan13 is a Cal bear. Go Cal! go USA!"
"92456575616303104","","16098253","","","2011-07-17 04:52:20 +0000","web","@finder83 @jmoiron is there any way to get the DjDT cache panel working with johnny-cache? http://t.co/0AxpxYv","https://github.com/django-debug-toolbar/django-debug-toolbar/blob/master/debug_toolbar/panels/cache.py"
"92416280765808640","","","","","2011-07-17 02:12:13 +0000","web","Tech Ideal vs the Real Classroom http://t.co/6gslQI5 - some takeaways: school bandwidth is the elephant in the room & content will be free","http://www.ednetinsight.com/news-alerts/voice-from-the-field/tech-ideal-vs--the-real-classroom.html"
"92284341920600065","","","92279744820805632","62549025","2011-07-16 17:27:56 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RT @tomvanderbilt: With Carmageddon itself proving a letdown, real story has become #flightvsbike  http://lat.ms/r4jIkV"
"91364541702750208","91364427584114688","210605959","","","2011-07-14 04:32:58 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@startupandrew I have. 140 characters is not enough."
"91268360179957760","","","","","2011-07-13 22:10:47 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","The expression on the face of this Pastafarian is awesome: http://t.co/j7tR5gd And yes, I just learned about Pastafarianism.","http://www.bbc.co.uk/news/world-europe-14135523"
"91206137801740288","","","","","2011-07-13 18:03:32 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Awesome goal by CAL BEAR Alex Morgan! Go Bears!"
"90967829683240960","90954829756760066","49887122","","","2011-07-13 02:16:35 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@kazuomatsu agreed. been using it all my projects for months."
"90493828234092544","90491139886551043","14109167","","","2011-07-11 18:53:04 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@flowingdata My pre-ordered copy of Visualize This just shipped from Amazon! Can't wait to get it!"
"89843472969891840","89776749117833216","15161274","","","2011-07-09 23:48:47 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@brettkopf that definitely should be the future."
"89395192561541120","","","","","2011-07-08 18:07:29 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Prediction: despite Yao retiring today, he will still be voted onto the Western Conference All-Star team next season."
"89207910755860480","","","","","2011-07-08 05:43:17 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Awesome, inspiring and insightful talk by @paulg tonight. Great to finally hear him in person."
"88852185831583744","","","","","2011-07-07 06:09:46 +0000","<a href=""http://flickr.com/services/twitter/"" rel=""nofollow"">Flickr</a>","Milky Way Above Trinity Lake http://flic.kr/p/a1khQB"
"88754183599173632","","","88655047617019904","18293966","2011-07-06 23:40:21 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ithayer: Please RT!: I?m nominating ReadyForZero for ?The FASTech 50? list of most innovative companies! http://t.co/iO5EDAr #FASTech50","http://on.wsj.com/lc42MJ"
"88754182332489728","","","88648378140999681","186603541","2011-07-06 23:40:20 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ReadyForZero: Please nominate us: I?m nominating @ReadyForZero for ?The FASTech 50!"" http://on.wsj.com/lc42MJ #FASTech50"
"88464505692106752","","","","","2011-07-06 04:29:16 +0000","<a href=""http://flickr.com/services/twitter/"" rel=""nofollow"">Flickr</a>","Northern California Stars http://flic.kr/p/a13TDL"
"86853210354094081","86852974806175744","14635493","","","2011-07-01 17:46:33 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@alex_gaynor nice. i'll be following you on github then."
"86844802703949825","","14635493","","","2011-07-01 17:13:09 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@alex_gaynor where can I follow along or get info on your MySQLdb for pypy progress?"
"86837907108794368","86834779793801216","19261045","","","2011-07-01 16:45:45 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@ConDri Not completely accurate. you can still get to roster on team pages: http://t.co/vYI1xXL and to players http://t.co/0v9qgOV","http://www.nba.com/kings/roster/","http://www.nba.com/home/playerfile/ray_allen/index.html"
"86776385296805888","86707025328877568","14062093","","","2011-07-01 12:41:17 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@liamdon you guys should sign up for pivotal tracker: http://t.co/mG47gGV","https://www.pivotaltracker.com/"
"86776056425619456","86683707804618752","759249","","","2011-07-01 12:39:58 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@deaneckles Oh, there are much better places those dudes have been than just that road: http://t.co/N8BmIjn","http://www.petapixel.com/2011/06/29/badly-photoshopped-photo-of-chinese-government-officials-goes-viral/"
