"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"1263579583","","","","","2009-02-28 23:05:34 +0000","<a href=""http://twidroid.com"" rel=""nofollow"">twidroid</a>","Freakin awesome day at Copper Mountain, CO. Sunny fresh snow and friends. http://short.to/1dt4"
"1258539574","","10200322","","","2009-02-27 16:03:06 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@amdavidson Agreed. A biz class trip around the world put me over the top. http://tinyurl.com/d7nzvx 1K upgrades & service are nice though"
"1256931045","","","","","2009-02-27 05:01:16 +0000","<a href=""http://twidroid.com"" rel=""nofollow"">twidroid</a>","Very smooth landing in Denver. The last of my United 1K flights. Now off to the mountains for some great bday weekend snowboarding."
"1250838561","","","","","2009-02-25 21:01:46 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","Just got reservations in Yosemite for Mothers day. Should be awesome with all the waterfalls and family!"
"1243858005","","","","","2009-02-24 05:40:50 +0000","<a href=""http://twidroid.com"" rel=""nofollow"">twidroid</a>","New routes! Consistently did V1s til my grip died."
"1243642198","","","","","2009-02-24 04:13:31 +0000","<a href=""http://twidroid.com"" rel=""nofollow"">twidroid</a>","Climbing"
"1239939413","","759249","","","2009-02-23 05:41:44 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@deaneckles copycat"
"1238678871","","","","","2009-02-22 23:55:37 +0000","<a href=""https://launchpad.net/gwibber/"" rel=""nofollow"">Gwibber</a>","Starting android source build. And now waiting..."
"1227895309","1227889753","17372544","","","2009-02-19 20:02:52 +0000","<a href=""https://launchpad.net/gwibber/"" rel=""nofollow"">Gwibber</a>","@joedrisc congrats on that. gotta be the smartest thing you've done all year."
"1225861503","","","","","2009-02-19 07:14:31 +0000","<a href=""http://twidroid.com"" rel=""nofollow"">twidroid</a>","Playing with my new phone. So cool."
