"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"208403323160768513","","","","","2012-06-01 03:43:18 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","zing! RT @ChaseAdam17: The best ""Social Network"" movie outtake of Zuckerberg (GIF). http://t.co/5wXfus1s","http://i.imgur.com/rLGSa.gif"
"208403259570913281","208403115874074626","393129393","","","2012-06-01 03:43:03 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@ChaseAdam17 thats awesome"
"208306531341582337","","","","","2012-05-31 21:18:41 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","The politics of Wi-Fi names: http://t.co/MVc7P3Fv via @opensignalmaps","http://opensignalmaps.com/reports/politics-of-wifi-names.php"
"208051848744140804","208035700300455937","16222402","","","2012-05-31 04:26:40 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@ayiya_hm migraines suck. sorry to hear about it!"
"208011280446001152","","","207992174187524096","14221588","2012-05-31 01:45:28 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RT @bcuban: New Orleans Hornets get the first pick due to ""Basketball Reasons"""
"207642464146833409","","","","","2012-05-30 01:19:55 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","No more hashbangs! http://t.co/YuP6E9EW","http://engineering.twitter.com/2012/05/improving-performance-on-twittercom.html"
"207615854173630466","207615620961939456","15732699","","","2012-05-29 23:34:11 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@zeeg ok, thanks. Much appreciated"
"207614961311166465","207614578996162561","15732699","","","2012-05-29 23:30:38 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@zeeg so are you using a separate profile module for additional stuff and then doing something like making contrib.auth's email longer"
"207614503515463680","","15732699","","","2012-05-29 23:28:49 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@zeeg do you have any resources about how you guys monkey patch the User model? Are you using something like what django-primate does?"
"207539511150911490","","","","","2012-05-29 18:30:50 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","It never gets old. RT @in_focus: The Golden Gate Bridge Turns 75 - 41 photos from 75 years of service - http://t.co/2t1XO1um","http://theatln.tc/JyEMDt"
"206252432160862208","","","","","2012-05-26 05:16:26 +0000","<a href=""http://instagr.am"" rel=""nofollow"">Instagram</a>","After hours at Cerveceria  @ Cerveceria de Mateveza http://t.co/f8gmRLKh","http://instagr.am/p/LE-f3Mo-cR/"
