"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"1160758900","","","","","2009-01-30 04:26:10 +0000","<a href=""http://socialscope.net"" rel=""nofollow"">SocialScope</a>","is beginning the long journey to Mammoth Mountain, CA."
"1159838136","","","","","2009-01-29 22:01:11 +0000","<a href=""http://socialscope.net"" rel=""nofollow"">SocialScope</a>","Just passed an R8... So sexy"
"1159378287","","","","","2009-01-29 19:18:33 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","Offline access in gmail FTW!"
"1157693874","","","","","2009-01-29 05:33:24 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter</a>","Climbing"
"1157161395","","","","","2009-01-29 01:25:42 +0000","web","Proud owner of a new scooter! 1985 Honda CH150 - http://www.flickr.com/photos/chrisstreeter/3235634288/"
"1148065671","","","","","2009-01-26 02:39:37 +0000","<a href=""http://socialscope.net"" rel=""nofollow"">SocialScope</a>","Heading home. Snaged several green tacos for dinner today and tomorrow."
"1147266259","","","","","2009-01-25 19:34:53 +0000","<a href=""http://socialscope.net"" rel=""nofollow"">SocialScope</a>","is snowboarding in several inches of fresh powder as more comes down."
"1147023518","","","","","2009-01-25 17:23:17 +0000","<a href=""http://socialscope.net"" rel=""nofollow"">SocialScope</a>","Chain control on 80. New snow makes for a fun day."
"1144889571","","","","","2009-01-24 17:13:41 +0000","web","Decided to skip the snow today. 33? at Donner Summit and rising with rain in the forcast. I'll try again tomorrow."
"1143741478","","","","","2009-01-24 02:42:23 +0000","<a href=""http://socialscope.net"" rel=""nofollow"">SocialScope</a>","rediscovered DJ Shadow while driving to Auburn in these foggy, rainy and peaceful weather conditions."
"1141390816","","","","","2009-01-23 07:16:07 +0000","web","Last minute decision. Going to Auburn tomorrow night for a weekend of snowboarding and my Mom's (early) birthday."
"1140889638","1140884328","814274","","","2009-01-23 02:26:31 +0000","<a href=""https://launchpad.net/gwibber/"" rel=""nofollow"">Gwibber</a>","@beornlake You'd also think the BSOD would have become slightly more helpful - http://tinyurl.com/c53wjh"
"1135224545","","","","","2009-01-21 02:37:43 +0000","web","#crossfit Fran - 21, 15, 9 thrusters & pullups @ 75lbs - 8:52"
"1131017238","","","","","2009-01-19 18:14:38 +0000","<a href=""https://launchpad.net/gwibber/"" rel=""nofollow"">Gwibber</a>","Back to work."
"1129544523","","","","","2009-01-19 03:02:50 +0000","<a href=""http://socialscope.net"" rel=""nofollow"">SocialScope</a>","A great 29 mile ride today. Fairfax to Bolinas to Stintson to Mill Valley. Starting the drive home."
"1128761707","","","","","2009-01-18 20:07:09 +0000","<a href=""http://socialscope.net"" rel=""nofollow"">SocialScope</a>","Cycling in Marin."
