"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"2938077491","2938058177","13267962","","","2009-07-30 21:15:28 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@rachelnicolette I say don't fix and just roll down the window. Climbing through the window would be so much more fun!"
"2873994255","","","","","2009-07-27 17:37:25 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","Back at work after a killer weekend spent with family and friends water-skiing, pig roasting, beer unveiling, lake BBQing & wakeboarding."
"2801149303","","","","","2009-07-23 16:44:35 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","Finished making bottle labels for the @Brewsci hefeweizen I brewed with @deaneckles  and @joedrisc - http://flic.kr/p/6Hn1LN"
"2781063333","","","","","2009-07-22 17:02:07 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","Am now registered to volunteer to pour at the 2009 #gabf in Denver with @joedrisc and @brewsci_matt"
"2762087675","","","","","2009-07-21 18:09:28 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","In California, but still on Dominican Republic time. Hopefully waking up at 4am and getting to work before 7 doesn't last long."
"2740088418","","","","","2009-07-20 15:22:43 +0000","<a href=""http://twidroid.com"" rel=""nofollow"">twidroid</a>","Left the DR, in PR, about to head out of the Caribbean."
"2727233646","","","","","2009-07-19 20:56:49 +0000","<a href=""http://twitpic.com/"" rel=""nofollow"">TwitPic</a>","http://twitpic.com/axg8j - Spurious rainstorms in the DR."
"2675766825","","","","","2009-07-16 20:39:06 +0000","<a href=""http://twidroid.com"" rel=""nofollow"">twidroid</a>","Checked into my flight to the DR. Waiting at the terminal to board in San"
"2656798432","","","","","2009-07-15 19:59:09 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","USVI Sunset - http://flic.kr/p/6F56P6"
"2651216894","","","","","2009-07-15 14:00:28 +0000","<a href=""http://twidroid.com"" rel=""nofollow"">twidroid</a>","West end of Tortola, BVI. http://short.to/ifc4"
"2651165308","","","","","2009-07-15 13:56:42 +0000","<a href=""http://twidroid.com"" rel=""nofollow"">twidroid</a>","Heading back to the BVI after a tour through the USVI's St. John.  Heading to the DR tomorrow."
"2590106898","","","","","2009-07-11 22:50:40 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","Living slow, sailing fast at Jost Van Dyke, BVI - http://flic.kr/p/6DTAe4"
"2531546362","","","","","2009-07-08 12:31:32 +0000","<a href=""http://twidroid.com"" rel=""nofollow"">twidroid</a>","Beautiful morning. http://short.to/ivrn"
"2520926027","","","","","2009-07-07 20:49:37 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","Diving in the BVI - http://flic.kr/p/6CPocD"
"2507869509","","","","","2009-07-07 03:01:59 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","In the BVI."
"2487660166","","","","","2009-07-05 21:55:46 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","Er... mean 'Puerto Rico'. Done exploring, now waiting for family to arrive to catch a flight to Tortola, BVI."
"2484405553","","","","","2009-07-05 17:17:44 +0000","<a href=""http://twidroid.com"" rel=""nofollow"">twidroid</a>","Exploring Old San Juan, Peurto Rico."
"2476783964","","","","","2009-07-05 01:39:22 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","Great day: ran a 5k, brewed some @brewsci hefeweizen with @joedrisc  and @deaneckles  and now heading to the Caribbean."
"2466014610","","","","","2009-07-04 05:57:57 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","20 hours and 6 minutes."
"2442082406","2442064061","14473864","","","2009-07-02 19:43:04 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@alexras takes me back to the bowels of Soda..."
"2431341408","","","","","2009-07-02 03:24:14 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","4 1/2 hours in meetings is way too much for one day. Especially when a laptop battery dies and one is used to 0 minutes / day."
"2422945135","","","","","2009-07-01 17:15:08 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","3 days, 8 hours and 48 minutes."
