"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"159710610735644672","","","","","2012-01-18 18:55:51 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","Photo ???? on Flickr is ???? #SOPABlackout
#DarkenFlickr http://t.co/UahF7tjp http://t.co/SNzwfAqk","http://j.mp/zban2c","http://flic.kr/p/ay3hKv"
"159503662585094144","","","","","2012-01-18 05:13:31 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Cause of #SOPABlackout RT @flowingdata: I hope someone does something with all the tweets from confused college teens trying to write papers"
"159378930103623680","159378559398453248","49887122","","","2012-01-17 20:57:52 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@kazuomatsu However, I'm assuming you mean for this weekend. Think of it like this: everyone and their posse will be going up for it..."
"159378792400429056","159378559398453248","49887122","","","2012-01-17 20:57:19 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@kazuomatsu depends on the car, whether they close the roads, and the abilities of the other cars around you."
"159367664425369600","","","","","2012-01-17 20:13:06 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Just wrote a scraper to download for archiving all old Bugle episodes. Dark days indeed. #SaveTheBugle /cc @hellobuglers"
"159343158960988160","","","159339463783354369","27247847","2012-01-17 18:35:44 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RT @nsvf: What does SOPA have to do with education and #edpolicy? @BenjaminjRiley's latest Policy Update  http://t.co/CmnqlR98","http://bit.ly/z5Pfhy"
"158952837609562113","158949131593850880","269463149","","","2012-01-16 16:44:44 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@ryanlavering un-retiring is so hard. I did it last year."
"158375812096208896","","","","","2012-01-15 02:31:50 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Niners win and snow in the forecast. Great day.  http://t.co/7Kn4sx3h","http://twitpic.com/87fg6a"
"158370722325078017","158349328413491200","25778041","","","2012-01-15 02:11:37 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@CarebearSF I could've almost killed your pops"
"157960138018398210","","","","","2012-01-13 23:00:06 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">foursquare</a>","Still the mayor! (@ Imaginek12) http://t.co/PUldS9wf","http://4sq.com/xN6K7s"
"157620890580955136","","","","","2012-01-13 00:32:03 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","I'm apparently more fluent in CoffeeScript than I am in Python or Obj-C. http://t.co/PeewJQF7 Interesting, seeing as I've never coded in it","http://githire.com/profiles/streeter"
"157290102605889537","","15732699","","","2012-01-12 02:37:37 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@zeeg how come raven 0.7.0 docs aren't on RTD? Do I need to build them myself to read them?"
"156901248774320128","156901113919062019","759249","","","2012-01-11 00:52:27 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@deaneckles ok. I didn't read it yet because I couldn't tell if you did spoil anything."
"156869180426158081","156859561326817280","759249","","","2012-01-10 22:45:01 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@deaneckles no spoiler alert notice at the top? I still haven't seen it!"
"156142970360446976","156142356884762624","28433635","","","2012-01-08 22:39:19 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@jcarlpayne makes for a great way to find public restrooms in other countries though."
"155821616406863872","","","","","2012-01-08 01:22:23 +0000","<a href=""http://flickr.com/services/twitter/"" rel=""nofollow"">Flickr</a>","Sutro baths http://t.co/CisbGupy","http://flic.kr/p/b9ckGk"
"155821235144634368","","","","","2012-01-08 01:20:52 +0000","<a href=""http://flickr.com/services/twitter/"" rel=""nofollow"">Flickr</a>","Sutro tower http://t.co/km3Xfowf","http://flic.kr/p/b9ciy4"
"155801675007934464","","","","","2012-01-08 00:03:08 +0000","<a href=""http://flickr.com/services/twitter/"" rel=""nofollow"">Flickr</a>","Beautiful June-uary Day in SF http://t.co/sOkdJVvV","http://flic.kr/p/b9akwV"
"155735295080415232","","","155735162271956992","14635493","2012-01-07 19:39:22 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RT @alex_gaynor: Mind blown: http://t.co/s6eI2IZ2","http://i.imgur.com/RQDVJ.jpg"
"155381078780157952","","","","","2012-01-06 20:11:50 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","Totally correct Engineering flowchart - http://t.co/scmzYozb","http://imgur.com/d91k4"
"155370388862402560","155370196633264128","14124477","","","2012-01-06 19:29:22 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@jefflab but it's also a ton of fun to run all night too! /cc @jcarlpayne"
"155351702554419200","155347108298366976","28433635","","","2012-01-06 18:15:06 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@jcarlpayne Ouch. Good thing you spent 7 years at SLO for that major."
"155061067414900737","155057293585686529","288124410","","","2012-01-05 23:00:14 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@MicahBabbitt yeah, me too"
"155043027423993856","155042545217454080","14763132","","","2012-01-05 21:48:32 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@dstjohn the customer service will continue to, and always be, excellent. Now I just have more time to build things for those customers :D"
"155042066961928192","","","","","2012-01-05 21:44:43 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Canned responses in Gmail might be the most productive thing I've discovered in years. #moretimetocode"
"154626572974956545","","","","","2012-01-04 18:13:42 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","I'm confused. Does this mean snow in Truckee?  http://t.co/XsRr0rJh","http://twitpic.com/835feo"
"154610833211666432","154605503899639810","14207787","","","2012-01-04 17:11:09 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@ben_mathes reading some ayn rand fountainhead lately?"
"154434178329489408","","","","","2012-01-04 05:29:12 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @TahoeWeather: We had 7 weeks of dry last season followed by 500 inches, keep the faith...."
"154342504089653248","","","154332673932918784","19261045","2012-01-03 23:24:55 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","RT @ConDri: String cheese on ur desk for an hour is NOT good string cheese. 2nd time I've made this mistake. 2012 resolution = learn fro ..."
"153715527624298496","153708004640948224","14320842","","","2012-01-02 05:53:32 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@alexandersshen quite an ambitious plan."
"153639967267102720","","","","","2012-01-02 00:53:17 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","2012 resolution: run 1000+ miles."
