"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"29311970882","29310690175","16077209","","","2010-10-31 21:28:08 +0000","web","@maddawgfitness Was a beautiful morning for a run. May there be many more!"
"29209354018","","","","","2010-10-30 18:59:16 +0000","<a href=""http://www.chrisstreeter.com"" rel=""nofollow"">chrisstreeter.com</a>","New blog post: Death Valley Roadtrip http://bit.ly/cuYqoj"
"28961585629","","","28956424169","21865953","2010-10-28 05:28:30 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","RT @teamziller: The last time the #NBAKings won their season opener? LeBron's NBA debut in 2003."
"28875267449","","","","","2010-10-27 09:57:06 +0000","<a href=""http://www.chrisstreeter.com"" rel=""nofollow"">chrisstreeter.com</a>","New blog post: Yosemite Fall 2010 http://bit.ly/8YbUlV"
"27867575965","","","","","2010-10-19 20:54:56 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","NLCS Game 3 - http://yfrog.com/jcmjozj"
"27861700102","","","","","2010-10-19 19:28:41 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","At the Giants game! Go Giants!"
"27767643131","27762557994","14124477","","","2010-10-18 20:42:26 +0000","web","@jefflab I've been seeing your app in the Android Market in the featured section. Haven't installed it though yet..."
"27767607087","","","27762557994","14124477","2010-10-18 20:41:55 +0000","web","RT @jefflab: Zoodles is looking for an Android developer to work on some seriously cool features.  Forward this to your android develope ..."
"27767524822","27657340882","49887122","","","2010-10-18 20:40:43 +0000","web","@kazuomatsu Haha. I've heard about that. Thats hilarious."
"27643534302","","","","","2010-10-17 14:49:10 +0000","<a href=""http://flickr.com/services/twitter/"" rel=""nofollow"">Flickr</a>","Thai Airlines thinks #Twilight is a classic movie - http://flic.kr/p/8KGEV2"
"27194531373","","","","","2010-10-13 01:22:02 +0000","<a href=""http://www.chrisstreeter.com"" rel=""nofollow"">chrisstreeter.com</a>","New blog post: Balinese Cremation http://bit.ly/brGwgu"
"26997290614","","","","","2010-10-11 03:05:08 +0000","web","Settling In In Ubud - http://www.chrisstreeter.com/archive/2010/10/603/settling-in-in-ubud"
"26545709232","","","","","2010-10-06 12:18:41 +0000","web","Tulamben - http://www.chrisstreeter.com/archive/2010/10/596/tulamben"
"26545693447","","","","","2010-10-06 12:18:27 +0000","web","Lovina and Pulau Menjangan - http://www.chrisstreeter.com/archive/2010/10/586/lovina-and-pulau-menjangan"
"26545667677","","","","","2010-10-06 12:18:04 +0000","web","Exploring Bali By Motorcycle - http://www.chrisstreeter.com/archive/2010/10/577/exploring-bali-by-motorbike"
"26544700909","","","","","2010-10-06 12:03:36 +0000","web","Heading to the Gili Islands."
